in_station,out_station,time_minute,time_hour_minute
14,19,486,08:06
19,20,411,06:51
15,20,434,07:14
2,12,514,08:34
11,23,503,08:23
10,7,416,06:56
4,24,453,07:33
12,15,550,09:10
24,4,472,07:52
7,5,527,08:47
15,23,409,06:49
4,2,561,09:21
19,15,395,06:35
8,12,377,06:17
13,5,376,06:16
13,14,512,08:32
21,12,585,09:45
14,11,450,07:30
13,14,595,09:55
24,17,545,09:05
11,7,408,06:48
13,9,434,07:14
22,7,632,10:32
2,11,402,06:42
13,16,507,08:27
8,24,496,08:16
3,9,562,09:22
4,5,434,07:14
12,3,561,09:21
20,12,408,06:48
22,15,445,07:25
12,24,432,07:12
9,11,561,09:21
9,14,512,08:32
15,8,490,08:10
12,13,557,09:17
5,20,377,06:17
3,5,404,06:44
2,11,484,08:04
13,11,572,09:32
4,8,509,08:29
19,22,509,08:29
12,11,506,08:26
4,2,562,09:22
17,12,435,07:15
17,4,418,06:58
3,11,547,09:07
17,21,447,07:27
2,7,470,07:50
13,20,524,08:44
24,5,388,06:28
19,4,531,08:51
5,11,500,08:20
7,12,592,09:52
4,18,405,06:45
8,21,375,06:15
11,23,607,10:07
12,8,533,08:53
19,15,468,07:48
13,9,563,09:23
3,5,492,08:12
7,4,513,08:33
4,11,459,07:39
17,13,429,07:09
2,23,520,08:40
24,12,464,07:44
6,10,461,07:41
12,7,479,07:59
15,3,556,09:16
13,11,459,07:39
24,14,532,08:52
15,4,397,06:37
7,15,514,08:34
17,4,564,09:24
18,15,607,10:07
17,16,396,06:36
24,16,629,10:29
13,7,518,08:38
12,19,612,10:12
5,19,492,08:12
17,15,386,06:26
3,11,539,08:59
20,13,429,07:09
17,7,390,06:30
17,4,503,08:23
19,13,413,06:53
3,24,440,07:20
17,21,465,07:45
3,23,488,08:08
13,20,425,07:05
9,2,475,07:55
24,9,484,08:04
19,13,422,07:02
14,10,431,07:11
17,18,480,08:00
3,7,537,08:57
17,15,502,08:22
14,15,378,06:18
15,11,437,07:17
19,13,506,08:26
7,11,413,06:53
16,15,492,08:12
8,5,389,06:29
13,6,391,06:31
9,13,603,10:03
14,11,539,08:59
14,13,428,07:08
3,11,588,09:48
12,11,415,06:55
16,2,453,07:33
3,5,413,06:53
7,3,360,06:00
17,5,372,06:12
11,20,462,07:42
3,1,426,07:06
15,23,403,06:43
5,7,505,08:25
19,7,511,08:31
12,13,524,08:44
19,9,461,07:41
13,5,390,06:30
15,14,460,07:40
23,5,512,08:32
13,5,386,06:26
18,8,392,06:32
14,21,481,08:01
5,3,379,06:19
24,10,442,07:22
19,1,500,08:20
22,5,527,08:47
24,11,488,08:08
8,24,540,09:00
8,18,445,07:25
12,3,562,09:22
8,5,554,09:14
3,12,536,08:56
17,12,527,08:47
13,20,478,07:58
24,11,476,07:56
24,13,532,08:52
11,9,507,08:27
3,10,465,07:45
17,9,511,08:31
12,9,515,08:35
7,13,508,08:28
4,11,455,07:35
3,13,499,08:19
7,9,403,06:43
10,7,513,08:33
18,12,447,07:27
14,17,414,06:54
7,17,499,08:19
10,18,514,08:34
7,8,497,08:17
8,3,522,08:42
14,19,477,07:57
13,15,432,07:12
7,4,381,06:21
5,2,479,07:59
5,13,525,08:45
2,9,423,07:03
18,12,505,08:25
21,13,418,06:58
4,3,408,06:48
13,22,395,06:35
18,3,569,09:29
8,6,416,06:56
16,13,466,07:46
12,3,581,09:41
11,8,514,08:34
13,11,527,08:47
24,11,588,09:48
21,13,553,09:13
22,12,516,08:36
3,14,523,08:43
17,5,449,07:29
3,13,471,07:51
19,23,396,06:36
7,1,540,09:00
11,19,374,06:14
17,11,414,06:54
12,21,605,10:05
13,15,525,08:45
5,21,493,08:13
11,13,386,06:26
7,23,426,07:06
8,1,425,07:05
19,23,535,08:55
14,17,410,06:50
19,8,400,06:40
3,5,453,07:33
4,14,474,07:54
8,9,423,07:03
7,3,547,09:07
5,7,586,09:46
22,20,390,06:30
16,12,537,08:57
5,15,553,09:13
8,5,541,09:01
13,12,498,08:18
13,23,562,09:22
15,23,546,09:06
3,9,480,08:00
24,8,644,10:44
11,21,470,07:50
8,2,557,09:17
13,21,599,09:59
3,17,508,08:28
24,11,551,09:11
13,19,469,07:49
14,15,526,08:46
7,3,460,07:40
4,13,581,09:41
18,8,500,08:20
15,16,508,08:28
2,18,554,09:14
13,8,433,07:13
14,13,510,08:30
9,4,536,08:56
19,2,544,09:04
19,22,564,09:24
21,11,442,07:22
7,11,409,06:49
11,13,453,07:33
8,15,472,07:52
4,24,463,07:43
15,7,536,08:56
12,11,590,09:50
24,11,479,07:59
19,9,472,07:52
11,3,405,06:45
20,14,392,06:32
16,8,520,08:40
18,22,556,09:16
14,23,464,07:44
24,15,499,08:19
24,18,414,06:54
15,2,461,07:41
12,3,437,07:17
3,24,406,06:46
2,1,505,08:25
20,24,608,10:08
3,9,444,07:24
17,21,495,08:15
17,4,442,07:22
18,2,618,10:18
13,14,644,10:44
23,11,570,09:30
13,4,421,07:01
21,16,416,06:56
7,21,439,07:19
17,11,462,07:42
7,15,518,08:38
9,18,549,09:09
14,4,395,06:35
11,14,466,07:46
11,1,463,07:43
8,11,389,06:29
17,5,403,06:43
14,8,440,07:20
21,8,480,08:00
9,5,373,06:13
18,11,401,06:41
20,9,390,06:30
14,9,458,07:38
9,19,516,08:36
13,5,412,06:52
12,5,587,09:47
6,15,539,08:59
12,1,381,06:21
24,14,529,08:49
13,2,429,07:09
19,14,473,07:53
7,17,664,11:04
22,19,442,07:22
13,11,545,09:05
7,19,457,07:37
4,13,602,10:02
12,2,431,07:11
13,20,460,07:40
17,1,408,06:48
7,24,546,09:06
7,20,537,08:57
13,23,449,07:29
3,18,574,09:34
15,8,468,07:48
20,22,536,08:56
21,16,580,09:40
18,16,540,09:00
11,6,485,08:05
12,4,391,06:31
3,12,486,08:06
4,11,518,08:38
16,17,379,06:19
17,22,371,06:11
7,22,389,06:29
19,1,477,07:57
14,18,560,09:20
13,7,440,07:20
20,5,396,06:36
16,7,488,08:08
2,13,560,09:20
20,1,534,08:54
7,22,578,09:38
15,11,400,06:40
17,20,445,07:25
21,24,476,07:56
8,11,434,07:14
11,18,408,06:48
7,24,544,09:04
13,3,410,06:50
18,24,635,10:35
19,7,432,07:12
19,20,522,08:42
12,20,440,07:20
3,7,466,07:46
12,23,545,09:05
7,12,487,08:07
11,13,601,10:01
7,3,669,11:09
6,4,498,08:18
17,5,483,08:03
8,14,477,07:57
17,11,450,07:30
6,5,505,08:25
0,19,514,08:34
13,23,475,07:55
7,11,422,07:02
12,24,558,09:18
5,11,405,06:45
24,5,426,07:06
5,16,579,09:39
5,13,553,09:13
11,14,370,06:10
12,24,406,06:46
12,7,460,07:40
3,22,470,07:50
17,24,512,08:32
11,14,370,06:10
17,15,525,08:45
19,11,411,06:51
16,8,365,06:05
3,11,464,07:44
17,3,489,08:09
22,15,538,08:58
11,18,491,08:11
7,5,498,08:18
12,5,524,08:44
13,23,507,08:27
11,24,470,07:50
14,15,451,07:31
24,11,445,07:25
11,6,573,09:33
22,16,544,09:04
13,2,499,08:19
7,20,643,10:43
12,11,409,06:49
15,19,503,08:23
12,19,546,09:06
17,7,611,10:11
13,10,427,07:07
19,11,398,06:38
24,23,400,06:40
2,13,435,07:15
14,9,469,07:49
17,23,488,08:08
22,7,474,07:54
14,13,473,07:53
12,11,361,06:01
2,8,617,10:17
21,8,549,09:09
17,11,514,08:34
2,3,480,08:00
2,24,494,08:14
9,20,508,08:28
15,9,554,09:14
19,12,630,10:30
17,5,485,08:05
3,16,526,08:46
1,9,392,06:32
3,17,504,08:24
6,7,490,08:10
15,1,506,08:26
17,20,488,08:08
24,8,413,06:53
4,9,543,09:03
18,20,503,08:23
22,11,388,06:28
23,8,441,07:21
5,20,448,07:28
15,13,444,07:24
4,13,477,07:57
5,9,375,06:15
3,22,470,07:50
13,9,472,07:52
2,11,467,07:47
13,8,402,06:42
22,7,386,06:26
19,1,395,06:35
23,5,544,09:04
9,5,422,07:02
19,5,441,07:21
4,15,490,08:10
16,14,470,07:50
4,11,566,09:26
7,12,454,07:34
7,22,399,06:39
7,11,482,08:02
21,12,530,08:50
2,12,543,09:03
13,19,491,08:11
11,12,550,09:10
13,3,566,09:26
22,8,456,07:36
12,20,632,10:32
13,7,495,08:15
2,6,487,08:07
13,7,513,08:33
11,3,549,09:09
12,19,475,07:55
15,8,554,09:14
13,18,508,08:28
11,5,555,09:15
5,7,577,09:37
18,22,527,08:47
22,8,456,07:36
24,11,540,09:00
23,11,461,07:41
4,14,523,08:43
2,11,412,06:52
13,3,500,08:20
8,21,408,06:48
8,6,414,06:54
16,8,568,09:28
15,2,439,07:19
21,5,507,08:27
2,5,461,07:41
21,10,518,08:38
4,6,557,09:17
2,15,520,08:40
19,7,439,07:19
21,7,465,07:45
5,13,433,07:13
11,19,478,07:58
5,7,565,09:25
12,11,419,06:59
3,4,395,06:35
12,3,502,08:22
24,11,473,07:53
8,22,496,08:16
3,14,670,11:10
20,11,510,08:30
15,12,490,08:10
2,22,449,07:29
2,24,505,08:25
14,24,662,11:02
5,20,536,08:56
12,21,558,09:18
13,4,460,07:40
19,5,439,07:19
3,24,493,08:13
16,22,514,08:34
15,11,422,07:02
4,12,559,09:19
6,4,552,09:12
24,11,435,07:15
18,5,456,07:36
14,23,440,07:20
11,15,401,06:41
23,15,516,08:36
13,15,571,09:31
16,13,500,08:20
20,11,605,10:05
20,11,469,07:49
23,22,603,10:03
7,4,616,10:16
16,12,406,06:46
13,8,444,07:24
12,5,362,06:02
21,7,509,08:29
16,9,546,09:06
15,21,426,07:06
19,9,374,06:14
12,11,534,08:54
12,20,427,07:07
24,4,657,10:57
13,11,505,08:25
2,5,416,06:56
17,3,463,07:43
17,7,425,07:05
4,21,538,08:58
4,19,613,10:13
17,11,528,08:48
16,5,533,08:53
23,8,499,08:19
11,5,550,09:10
7,21,439,07:19
15,11,492,08:12
9,8,466,07:46
24,5,415,06:55
23,11,405,06:45
12,9,455,07:35
16,14,421,07:01
7,5,617,10:17
13,4,455,07:35
21,17,529,08:49
6,2,515,08:35
20,24,516,08:36
17,5,444,07:24
21,15,451,07:31
12,24,459,07:39
8,20,647,10:47
2,11,453,07:33
14,4,451,07:31
21,4,547,09:07
23,15,561,09:21
2,5,444,07:24
13,11,458,07:38
15,14,461,07:41
7,22,528,08:48
3,1,415,06:55
4,3,520,08:40
15,21,472,07:52
22,6,472,07:52
14,12,548,09:08
2,13,412,06:52
12,11,587,09:47
14,6,445,07:25
17,4,451,07:31
14,18,439,07:19
17,12,461,07:41
12,24,456,07:36
12,8,480,08:00
2,5,407,06:47
4,17,508,08:28
12,2,515,08:35
2,17,508,08:28
12,11,626,10:26
12,13,469,07:49
8,5,602,10:02
12,7,506,08:26
13,11,555,09:15
3,23,478,07:58
14,13,479,07:59
12,8,450,07:30
18,24,460,07:40
2,8,483,08:03
11,14,430,07:10
15,19,527,08:47
14,12,493,08:13
6,9,556,09:16
17,24,559,09:19
17,1,385,06:25
20,14,536,08:56
23,24,493,08:13
13,4,401,06:41
17,9,371,06:11
13,22,422,07:02
12,19,466,07:46
7,6,586,09:46
14,2,530,08:50
7,5,543,09:03
17,11,543,09:03
4,21,592,09:52
21,9,362,06:02
11,5,565,09:25
12,24,562,09:22
11,23,539,08:59
18,23,432,07:12
13,5,392,06:32
13,24,477,07:57
22,13,367,06:07
3,2,433,07:13
20,24,424,07:04
14,12,408,06:48
13,2,508,08:28
13,5,528,08:48
3,18,478,07:58
16,24,496,08:16
17,24,545,09:05
2,16,510,08:30
3,11,542,09:02
2,5,497,08:17
15,3,421,07:01
12,21,490,08:10
22,11,486,08:06
13,1,427,07:07
0,9,466,07:46
4,20,384,06:24
7,3,545,09:05
7,12,413,06:53
12,3,633,10:33
4,9,556,09:16
13,11,447,07:27
21,11,472,07:52
20,8,615,10:15
22,6,469,07:49
17,21,478,07:58
4,9,391,06:31
24,11,367,06:07
8,15,524,08:44
12,4,572,09:32
12,9,374,06:14
6,8,437,07:17
20,21,511,08:31
12,19,394,06:34
23,1,493,08:13
21,22,464,07:44
17,15,523,08:43
22,21,505,08:25
17,12,407,06:47
7,11,575,09:35
12,7,420,07:00
15,23,465,07:45
19,22,511,08:31
17,21,426,07:06
13,24,364,06:04
11,2,564,09:24
17,7,434,07:14
17,4,521,08:41
20,13,513,08:33
14,22,452,07:32
13,9,582,09:42
14,8,542,09:02
22,6,548,09:08
19,8,386,06:26
19,4,408,06:48
12,4,480,08:00
12,11,583,09:43
3,12,425,07:05
11,9,400,06:40
17,9,486,08:06
2,21,396,06:36
12,6,502,08:22
13,14,443,07:23
20,9,491,08:11
6,8,479,07:59
18,3,468,07:48
17,18,541,09:01
18,3,538,08:58
15,12,552,09:12
17,4,442,07:22
20,13,435,07:15
2,4,507,08:27
24,9,492,08:12
12,5,486,08:06
18,6,455,07:35
19,7,533,08:53
4,7,561,09:21
12,21,509,08:29
9,11,439,07:19
10,2,455,07:35
12,14,499,08:19
2,24,516,08:36
13,4,456,07:36
12,2,486,08:06
12,1,496,08:16
20,1,414,06:54
14,16,455,07:35
15,6,484,08:04
7,11,445,07:25
16,14,481,08:01
24,5,484,08:04
18,11,522,08:42
12,7,471,07:51
15,6,553,09:13
13,3,506,08:26
20,3,514,08:34
14,22,368,06:08
5,14,558,09:18
8,19,448,07:28
10,15,418,06:58
18,2,481,08:01
14,5,624,10:24
18,3,546,09:06
24,1,544,09:04
13,9,527,08:47
17,13,512,08:32
20,11,540,09:00
17,9,475,07:55
14,5,572,09:32
18,19,615,10:15
13,24,470,07:50
13,11,400,06:40
11,24,472,07:52
13,4,427,07:07
4,11,572,09:32
20,17,374,06:14
12,4,428,07:08
12,24,424,07:04
23,2,519,08:39
14,5,577,09:37
21,13,418,06:58
24,5,483,08:03
20,21,526,08:46
20,8,580,09:40
21,13,538,08:58
17,21,461,07:41
13,11,557,09:17
18,23,572,09:32
9,13,546,09:06
12,8,482,08:02
7,1,553,09:13
21,12,633,10:33
8,11,538,08:58
11,7,547,09:07
3,17,432,07:12
13,3,513,08:33
7,5,490,08:10
20,24,444,07:24
22,24,439,07:19
14,24,559,09:19
14,11,400,06:40
15,24,411,06:51
5,11,563,09:23
14,24,519,08:39
18,10,509,08:29
2,16,521,08:41
11,7,465,07:45
3,4,413,06:53
12,18,594,09:54
3,11,605,10:05
20,21,495,08:15
4,5,423,07:03
8,12,485,08:05
24,8,370,06:10
22,3,534,08:54
14,7,569,09:29
5,24,406,06:46
16,9,513,08:33
3,11,525,08:45
11,12,647,10:47
13,11,481,08:01
17,6,504,08:24
9,13,590,09:50
6,13,409,06:49
15,7,491,08:11
14,11,434,07:14
13,12,401,06:41
17,21,384,06:24
18,7,446,07:26
18,4,484,08:04
18,11,473,07:53
22,13,510,08:30
24,8,499,08:19
18,11,458,07:38
21,5,449,07:29
15,20,437,07:17
4,22,489,08:09
7,11,489,08:09
24,9,567,09:27
16,24,416,06:56
20,3,544,09:04
4,14,517,08:37
13,11,408,06:48
2,24,561,09:21
9,5,409,06:49
12,19,384,06:24
17,11,474,07:54
4,11,557,09:17
24,3,606,10:06
3,12,475,07:55
23,11,473,07:53
12,18,547,09:07
18,11,477,07:57
9,13,514,08:34
22,17,477,07:57
5,7,521,08:41
18,4,460,07:40
17,4,454,07:34
11,4,434,07:14
18,24,521,08:41
18,13,601,10:01
16,3,420,07:00
14,1,510,08:30
12,8,479,07:59
13,9,427,07:07
4,21,424,07:04
13,24,421,07:01
7,1,600,10:00
24,6,639,10:39
11,4,523,08:43
13,12,508,08:28
2,12,480,08:00
24,11,383,06:23
3,24,517,08:37
15,16,455,07:35
4,18,507,08:27
4,17,520,08:40
2,13,565,09:25
18,11,565,09:25
19,9,473,07:53
24,21,539,08:59
14,1,442,07:22
18,11,457,07:37
17,8,478,07:58
12,3,483,08:03
19,4,414,06:54
13,22,546,09:06
22,18,399,06:39
18,8,453,07:33
12,24,567,09:27
11,24,500,08:20
20,13,646,10:46
2,5,462,07:42
14,2,579,09:39
17,10,448,07:28
13,12,415,06:55
2,11,418,06:58
19,8,558,09:18
15,2,547,09:07
14,21,574,09:34
23,11,454,07:34
13,5,477,07:57
13,14,543,09:03
3,17,415,06:55
13,11,482,08:02
13,11,415,06:55
15,11,498,08:18
12,9,418,06:58
17,13,476,07:56
7,12,450,07:30
22,11,563,09:23
13,17,428,07:08
13,8,509,08:29
4,3,474,07:54
13,18,475,07:55
18,12,549,09:09
17,11,553,09:13
20,5,412,06:52
7,14,471,07:51
13,7,531,08:51
11,15,413,06:53
13,11,428,07:08
13,14,428,07:08
14,15,487,08:07
4,11,556,09:16
3,8,531,08:51
12,7,579,09:39
8,5,470,07:50
14,6,363,06:03
15,18,441,07:21
4,9,375,06:15
12,8,414,06:54
21,6,562,09:22
15,21,498,08:18
13,14,520,08:40
24,21,451,07:31
11,1,436,07:16
5,2,475,07:55
24,23,427,07:07
12,20,488,08:08
2,9,525,08:45
3,20,460,07:40
17,20,515,08:35
18,9,475,07:55
14,11,583,09:43
12,17,483,08:03
24,7,421,07:01
12,18,445,07:25
3,15,558,09:18
24,11,605,10:05
22,1,521,08:41
3,2,564,09:24
8,2,442,07:22
13,8,543,09:03
17,11,505,08:25
2,15,585,09:45
7,23,545,09:05
12,11,467,07:47
12,18,522,08:42
18,9,412,06:52
13,8,398,06:38
4,8,497,08:17
13,5,393,06:33
13,12,490,08:10
24,8,567,09:27
20,11,433,07:13
7,2,447,07:27
3,5,463,07:43
14,8,581,09:41
24,11,497,08:17
24,13,433,07:13
13,7,425,07:05
18,11,624,10:24
21,18,553,09:13
24,13,486,08:06
6,23,585,09:45
12,15,365,06:05
12,15,545,09:05
19,5,416,06:56
19,13,449,07:29
8,10,523,08:43
14,20,492,08:12
3,21,404,06:44
19,17,501,08:21
24,19,586,09:46
22,8,606,10:06
24,3,502,08:22
15,3,478,07:58
2,12,562,09:22
12,4,465,07:45
20,14,573,09:33
15,3,570,09:30
14,3,564,09:24
2,21,467,07:47
17,11,502,08:22
19,8,522,08:42
5,24,674,11:14
12,14,578,09:38
18,13,399,06:39
14,24,503,08:23
2,12,549,09:09
22,14,410,06:50
13,10,493,08:13
14,17,400,06:40
4,22,545,09:05
11,6,517,08:37
12,7,434,07:14
19,9,566,09:26
18,12,504,08:24
19,5,412,06:52
2,18,474,07:54
4,6,381,06:21
7,2,371,06:11
6,19,530,08:50
15,6,461,07:41
7,9,598,09:58
13,14,570,09:30
5,17,374,06:14
18,13,501,08:21
17,2,460,07:40
4,18,428,07:08
8,15,428,07:08
4,1,496,08:16
16,2,502,08:22
3,18,461,07:41
9,6,432,07:12
11,20,469,07:49
20,12,494,08:14
22,13,509,08:29
13,9,394,06:34
2,13,541,09:01
7,11,468,07:48
6,5,588,09:48
2,17,377,06:17
3,24,505,08:25
17,2,468,07:48
13,23,551,09:11
22,9,515,08:35
17,19,522,08:42
14,5,509,08:29
19,11,374,06:14
19,10,563,09:23
14,11,443,07:23
18,24,456,07:36
18,11,541,09:01
18,24,453,07:33
12,2,391,06:31
2,21,447,07:27
18,19,593,09:53
21,15,525,08:45
2,6,484,08:04
18,9,388,06:28
17,8,424,07:04
4,15,464,07:44
24,4,366,06:06
7,12,468,07:48
20,24,468,07:48
3,24,561,09:21
14,15,458,07:38
14,13,459,07:39
18,20,404,06:44
13,8,488,08:08
18,7,571,09:31
17,21,559,09:19
12,11,637,10:37
12,24,473,07:53
23,5,566,09:26
16,11,508,08:28
24,5,432,07:12
19,22,410,06:50
14,18,411,06:51
18,13,438,07:18
19,2,479,07:59
13,11,483,08:03
21,1,541,09:01
22,5,421,07:01
11,19,393,06:33
18,4,512,08:32
19,7,428,07:08
22,21,498,08:18
24,14,508,08:28
7,11,404,06:44
7,13,540,09:00
17,11,458,07:38
20,18,380,06:20
12,22,543,09:03
17,21,549,09:09
13,14,484,08:04
2,13,528,08:48
19,14,477,07:57
18,14,384,06:24
14,19,393,06:33
14,8,463,07:43
19,7,468,07:48
2,7,363,06:03
17,22,465,07:45
3,5,535,08:55
19,14,593,09:53
17,9,680,11:20
13,3,398,06:38
24,18,482,08:02
14,11,488,08:08
14,12,498,08:18
17,23,494,08:14
13,2,490,08:10
22,8,437,07:17
19,12,503,08:23
17,11,411,06:51
17,11,454,07:34
17,7,614,10:14
3,20,389,06:29
13,22,513,08:33
14,7,553,09:13
22,23,533,08:53
22,1,467,07:47
12,19,522,08:42
24,11,449,07:29
17,7,413,06:53
19,1,443,07:23
20,5,463,07:43
7,21,394,06:34
18,8,424,07:04
18,13,480,08:00
14,15,392,06:32
17,5,500,08:20
17,24,608,10:08
19,13,392,06:32
19,12,573,09:33
13,8,598,09:58
18,19,596,09:56
18,24,552,09:12
3,22,632,10:32
13,11,538,08:58
12,8,450,07:30
18,5,525,08:45
14,8,435,07:15
17,18,523,08:43
14,21,547,09:07
11,2,540,09:00
17,8,530,08:50
4,8,378,06:18
7,22,529,08:49
5,16,426,07:06
3,15,523,08:43
6,8,421,07:01
23,11,470,07:50
23,14,491,08:11
7,10,458,07:38
13,12,464,07:44
24,18,467,07:47
12,20,509,08:29
14,13,552,09:12
24,20,561,09:21
20,11,433,07:13
4,6,434,07:14
15,11,391,06:31
13,22,549,09:09
11,20,380,06:20
11,24,458,07:38
2,5,365,06:05
7,13,469,07:49
13,9,496,08:16
14,20,512,08:32
13,6,425,07:05
13,19,433,07:13
7,4,552,09:12
18,7,396,06:36
4,11,517,08:37
11,12,564,09:24
18,1,422,07:02
24,21,580,09:40
17,15,533,08:53
2,11,449,07:29
4,11,483,08:03
16,7,442,07:22
24,5,447,07:27
17,6,626,10:26
14,24,516,08:36
8,14,598,09:58
19,24,537,08:57
16,5,430,07:10
7,22,650,10:50
13,15,534,08:54
14,9,435,07:15
23,19,468,07:48
12,11,497,08:17
16,24,586,09:46
22,5,397,06:37
22,4,513,08:33
8,14,564,09:24
22,17,540,09:00
19,16,490,08:10
13,11,467,07:47
1,3,525,08:45
12,15,480,08:00
13,5,638,10:38
23,12,392,06:32
15,3,390,06:30
12,11,522,08:42
17,8,434,07:14
13,14,567,09:27
14,16,472,07:52
3,11,452,07:32
7,13,489,08:09
12,7,440,07:20
17,11,525,08:45
22,23,575,09:35
16,15,467,07:47
20,11,627,10:27
13,8,557,09:17
11,4,404,06:44
2,24,461,07:41
12,1,514,08:34
18,2,439,07:19
21,13,397,06:37
2,20,523,08:43
19,3,465,07:45
15,14,402,06:42
3,12,407,06:47
14,5,409,06:49
20,19,564,09:24
21,5,423,07:03
24,20,423,07:03
0,1,464,07:44
11,15,516,08:36
12,5,488,08:08
19,7,473,07:53
22,12,524,08:44
7,21,390,06:30
12,8,468,07:48
12,18,436,07:16
12,5,364,06:04
15,12,402,06:42
7,20,448,07:28
11,15,483,08:03
18,3,374,06:14
12,11,565,09:25
22,23,512,08:32
15,12,541,09:01
13,5,464,07:44
19,20,432,07:12
11,1,367,06:07
9,21,542,09:02
13,11,454,07:34
18,4,511,08:31
5,13,390,06:30
5,4,466,07:46
3,11,544,09:04
12,19,569,09:29
12,11,566,09:26
17,14,511,08:31
15,5,548,09:08
24,5,531,08:51
13,6,417,06:57
14,11,559,09:19
4,12,531,08:51
13,11,443,07:23
9,11,378,06:18
17,12,535,08:55
16,11,396,06:36
14,23,462,07:42
19,17,549,09:09
2,15,424,07:04
16,24,457,07:37
23,14,379,06:19
13,11,504,08:24
4,11,531,08:51
8,2,648,10:48
21,20,562,09:22
13,20,440,07:20
4,11,404,06:44
13,3,503,08:23
20,3,482,08:02
13,16,510,08:30
14,8,459,07:39
20,5,486,08:06
7,14,454,07:34
23,14,413,06:53
12,1,408,06:48
3,14,424,07:04
20,3,466,07:46
22,11,500,08:20
3,23,415,06:55
16,7,617,10:17
2,4,567,09:27
14,22,487,08:07
5,14,558,09:18
3,17,520,08:40
11,13,492,08:12
4,23,431,07:11
18,21,452,07:32
20,3,554,09:14
15,2,634,10:34
21,11,536,08:56
22,18,590,09:50
12,11,430,07:10
13,2,500,08:20
19,20,381,06:21
21,3,478,07:58
2,19,429,07:09
24,3,463,07:43
15,18,592,09:52
14,16,491,08:11
15,18,443,07:23
5,6,416,06:56
7,11,476,07:56
12,9,467,07:47
17,19,426,07:06
13,11,540,09:00
12,24,468,07:48
3,4,515,08:35
5,3,514,08:34
3,11,470,07:50
14,11,487,08:07
17,1,493,08:13
19,11,513,08:33
15,4,460,07:40
4,6,597,09:57
24,3,470,07:50
23,21,515,08:35
17,19,524,08:44
24,21,498,08:18
13,24,405,06:45
22,15,500,08:20
18,17,491,08:11
19,5,443,07:23
14,4,444,07:24
24,21,575,09:35
11,15,518,08:38
13,19,503,08:23
13,3,393,06:33
12,11,383,06:23
17,20,493,08:13
18,12,553,09:13
11,13,478,07:58
17,15,367,06:07
22,12,442,07:22
17,19,466,07:46
11,12,572,09:32
14,13,412,06:52
7,12,538,08:58
5,13,461,07:41
23,18,460,07:40
17,16,544,09:04
11,15,521,08:41
12,15,483,08:03
6,13,405,06:45
11,12,462,07:42
7,3,426,07:06
24,20,479,07:59
15,14,533,08:53
11,5,547,09:07
13,3,429,07:09
14,11,566,09:26
3,2,561,09:21
12,11,391,06:31
13,11,652,10:52
21,9,501,08:21
7,14,625,10:25
13,7,503,08:23
21,24,476,07:56
3,8,662,11:02
13,12,502,08:22
12,21,510,08:30
12,7,510,08:30
0,12,452,07:32
19,5,406,06:46
15,14,582,09:42
18,3,451,07:31
13,19,609,10:09
14,12,454,07:34
22,14,512,08:32
18,11,461,07:41
7,20,515,08:35
4,9,561,09:21
22,7,469,07:49
18,19,414,06:54
9,23,445,07:25
20,12,531,08:51
12,5,410,06:50
8,2,525,08:45
3,11,521,08:41
4,8,511,08:31
8,4,436,07:16
3,24,510,08:30
13,20,473,07:53
11,7,606,10:06
12,8,456,07:36
13,17,579,09:39
11,19,497,08:17
5,24,462,07:42
24,8,464,07:44
7,5,488,08:08
12,14,554,09:14
17,5,477,07:57
12,7,527,08:47
19,9,495,08:15
19,11,519,08:39
17,24,454,07:34
8,24,563,09:23
7,22,386,06:26
18,6,511,08:31
17,6,497,08:17
13,2,546,09:06
24,18,482,08:02
2,18,568,09:28
14,1,630,10:30
9,8,499,08:19
24,18,451,07:31
22,13,440,07:20
12,7,434,07:14
7,12,470,07:50
17,9,446,07:26
9,4,529,08:49
13,11,505,08:25
12,5,503,08:23
22,11,565,09:25
11,8,414,06:54
4,12,535,08:55
18,4,494,08:14
13,15,603,10:03
6,11,524,08:44
16,1,567,09:27
14,5,478,07:58
10,3,460,07:40
12,4,446,07:26
13,12,563,09:23
17,12,528,08:48
12,22,577,09:37
24,17,483,08:03
6,19,557,09:17
24,9,493,08:13
22,14,522,08:42
12,24,481,08:01
13,11,482,08:02
20,15,422,07:02
20,3,626,10:26
2,23,673,11:13
17,12,462,07:42
18,13,497,08:17
12,2,508,08:28
22,18,475,07:55
23,18,466,07:46
23,20,422,07:02
19,13,476,07:56
17,24,544,09:04
18,7,466,07:46
17,6,478,07:58
14,7,365,06:05
17,3,389,06:29
18,5,474,07:54
12,4,439,07:19
10,12,419,06:59
3,11,566,09:26
3,15,625,10:25
7,11,445,07:25
5,10,540,09:00
12,4,392,06:32
8,12,500,08:20
3,24,440,07:20
3,24,373,06:13
18,13,548,09:08
19,1,520,08:40
18,12,531,08:51
13,3,423,07:03
13,6,465,07:45
13,19,652,10:52
7,23,454,07:34
12,11,428,07:08
16,5,447,07:27
22,7,387,06:27
13,23,526,08:46
7,13,591,09:51
12,5,515,08:35
8,7,425,07:05
17,3,439,07:19
16,5,513,08:33
2,11,376,06:16
4,11,509,08:29
13,4,457,07:37
19,7,478,07:58
4,3,458,07:38
7,23,586,09:46
2,5,499,08:19
19,21,431,07:11
